Rank,leagueId,leagueName,seasonId,seasonName,seasonNameLong,leagueNameLong,gameId,Date,teamId,Home,Away,Win,Loss,Draw,Team,abbrevName,opponentId,opponentToken,opponent,opponentTeamImageId,Result,Manager,TouchOpBox,Toques Tercio Rival P90,Recuperaciones entre 5 segundos %,Recuperaciones entre 10 segundos %,RcvryM3,RcvryD3,RcvryA3,ProgPass,ProgCarry,Poss% Campo Rival,Poss% Campo Defensivo,Poss% Campo Def (Equipo),LBPOwnHalf,LBPIntoA3,LBP Mid Line,LBP Def Line,LBP,KeyPassPer90,juego interior,HighTOEndGoal,HighPrsrPerOppTchD3,HighPrsrBWOppHfLft,HighPrsrBWOppHfRght,HighPrsrBWToShot10s,HighPrsrAppD3,HighPrsrAppOwnHalf,HighPrsrAppOppHalf,HighPrsrAppM3,HighPrsrAppA3,HighPrsrApp,GoalKick,GolCarrilCentral,GolBanIZQ,GolBanDER,FwdPass%,FwdPass,ExpG,Duelos ganados ctl,Duelos Def,ConduccProg,centros 3_4 izq,centros 3_4 der,CarryPass,AvgPossWidth,1v1/90,%TeamPropHighPrsr,% Attack through Left Flank,% Attack through Middle,% Attack through Right Flank,AvgWP,AvgPossTime,%PassFwd,ShtIncBl,Crosses,BgChnc
11,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),2sx9kf2syjyyqwaxz74i46n10,2026-03-14 20:00:00,4yg9ttzw0m51048doksv8uq5r,false,true,false,true,false,ELC,ELC,3kq9cckrnlogidldtdie2fkbl,RMA,RMA,186,L 1-4,Eder Sarabia,17,171.00,32.4%,38.2%,15,17,6,33,89,54.4%,50.7%,49.2%,33,20,63,4,63,7.00,61,0,51.9%,7,6,0,84,154,129,125,74,283,6,1,0,0,26.7%,142,0.84,55.0%,33,28,0,1,428,32.4,25.00,-,12.5%,16.7%,20.8%,10.1%,27.9,26.7%,11,13,2
12,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),2sjqtzqw7toxdc5xpqu843vh0,2026-03-08 14:00:00,4yg9ttzw0m51048doksv8uq5r,false,true,false,true,false,ELC,ELC,74mcjsm72vr3l9pw2i4qfjchj,VIL,VIL,449,L 1-2,Eder Sarabia,38,195.00,45.2%,51.6%,15,25,9,66,92,65.6%,60.7%,52.6%,32,16,63,5,63,8.00,82,0,50.6%,8,4,0,78,121,109,96,56,230,10,1,0,0,31.6%,192,1.22,63.3%,27,24,3,0,430,34.0,16.00,-,21.2%,3.0%,21.2%,13.4%,26.6,31.6%,13,26,3
13,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),2no6er6enaks2abnft8fknndg,2026-03-01 13:00:00,4yg9ttzw0m51048doksv8uq5r,true,false,false,false,true,ELC,ELC,c8llrezkm3b3op4afrou6b487,ESP,ESP,177,D 2-2,Jon Lopez,10,181.00,46.2%,46.2%,15,15,4,77,100,71.5%,69.0%,48.8%,24,18,56,7,56,11.00,65,0,51.1%,4,8,0,45,86,86,71,56,172,4,2,0,0,27.6%,164,2.00,65.8%,16,30,2,3,443,32.4,14.00,-,7.1%,21.4%,16.7%,29.8%,42.7,27.6%,17,25,3
14,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),2jiyipev8f7wvnf4rp16n8n4k,2026-02-20 20:00:00,4yg9ttzw0m51048doksv8uq5r,false,true,false,true,false,ELC,ELC,3czravw89omgc9o4s0w3l1bg5,ATH,ATH,174,L 1-2,Eder Sarabia,27,97.00,27.7%,31.9%,17,25,1,39,52,45.0%,61.3%,65.8%,40,16,61,6,61,0.00,25,0,54.4%,7,7,0,86,143,100,108,49,243,8,1,0,0,38.9%,171,0.82,65.8%,29,7,2,1,256,32.1,19.00,-,23.8%,9.5%,9.5%,19.1%,23.1,38.9%,2,10,1
15,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),2fpgp04qfqn3zanmznei2zmdw,2026-02-13 20:00:00,4yg9ttzw0m51048doksv8uq5r,true,false,false,false,true,ELC,ELC,2l0ldgiwsgb8d6y3z0sfgjzyj,OSA,OSA,450,D 0-0,Eder Sarabia,15,172.00,32.3%,38.7%,17,17,0,43,48,67.8%,59.5%,53.0%,44,16,70,8,70,13.00,62,0,59.4%,7,6,0,57,99,107,91,58,206,3,0,0,0,33.7%,154,1.70,61.2%,21,20,2,2,272,33.4,13.00,-,25.0%,10.7%,14.3%,44.9%,29.2,33.7%,17,22,4
16,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),2agwdhyd4f3pb3wugya4art3o,2026-02-07 20:00:00,4yg9ttzw0m51048doksv8uq5r,false,true,false,true,false,ELC,ELC,63f5h8t5e9qm1fqmvfkb23ghh,RSO,RSO,188,L 1-3,Eder Sarabia,21,146.00,27.6%,41.4%,11,17,5,50,73,68.3%,63.5%,53.0%,33,18,67,6,67,10.00,82,1,50.0%,5,4,0,55,101,117,99,64,218,9,1,0,0,29.2%,173,1.27,64.8%,23,16,0,1,467,36.4,10.00,-,30.4%,26.1%,8.7%,18.6%,30.6,29.2%,11,7,2
17,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),26p4gv6nxij3gqaoea17rxct0,2026-01-31 20:00:00,4yg9ttzw0m51048doksv8uq5r,true,false,false,true,false,ELC,ELC,agh9ifb2mw3ivjusgedj7c3fe,BAR,BAR,178,L 1-3,Eder Sarabia,65,98.00,16.7%,27.8%,21,16,6,38,39,37.7%,40.5%,64.4%,36,14,54,8,54,7.00,29,0,47.4%,9,7,0,83,141,167,152,73,308,15,1,0,0,36.3%,128,1.09,46.9%,23,4,0,1,278,36.0,21.00,-,24.0%,24.0%,8.0%,11.0%,17.4,36.3%,9,10,1
18,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),22jwwfu5djp7vwtjkvcujieqc,2026-01-23 20:00:00,4yg9ttzw0m51048doksv8uq5r,false,true,false,true,false,ELC,ELC,4grc9qgcvusllap8h5j6gc5h5,LEV,LEV,855,L 2-3,Eder Sarabia,34,93.00,20.0%,30.0%,18,27,1,34,62,48.2%,64.4%,67.1%,45,12,62,2,62,4.00,31,1,60.7%,4,9,0,111,162,86,92,45,248,7,2,0,0,30.7%,148,0.75,51.5%,37,11,1,0,305,33.0,17.00,-,20.0%,13.3%,13.3%,31.2%,21.3,30.7%,6,8,1
19,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),21t9p2uvl57vfs1xsytfooxzo,2026-01-19 20:00:00,4yg9ttzw0m51048doksv8uq5r,true,false,false,false,true,ELC,ELC,10eyb18v5puw4ez03ocaug09m,SEV,SEV,179,D 2-2,Eder Sarabia,24,139.00,25.9%,25.9%,16,16,2,29,43,49.0%,50.1%,56.0%,32,11,51,4,51,6.00,44,0,56.2%,4,9,0,100,147,129,113,63,276,15,2,0,0,42.5%,142,1.54,55.7%,38,19,2,0,225,34.2,22.00,-,23.5%,41.2%,35.3%,71.5%,19.8,42.5%,10,17,2
20,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),1wdy4ggbun88lgjv5mhlw53pw,2026-01-10 20:00:00,4yg9ttzw0m51048doksv8uq5r,false,true,false,false,true,ELC,ELC,ba5e91hjacvma2sjvixn00pjo,VAL,VAL,191,D 1-1,Eder Sarabia,28,134.00,20.0%,33.3%,20,19,0,33,57,54.7%,66.1%,59.6%,43,14,56,1,56,3.00,42,1,59.3%,10,11,0,89,151,105,120,47,256,12,0,0,1,29.2%,149,0.18,60.0%,30,19,2,1,438,36.0,11.00,-,34.8%,21.7%,8.7%,30.0%,25.2,29.2%,5,16,0
21,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),1uit2aujexe8xc2izg1a2uyvo,2026-01-03 17:30:00,4yg9ttzw0m51048doksv8uq5r,true,false,false,true,false,ELC,ELC,74mcjsm72vr3l9pw2i4qfjchj,VIL,VIL,449,L 1-3,Eder Sarabia,19,356.00,51.5%,57.6%,19,20,6,117,109,82.7%,70.7%,38.8%,29,27,95,9,95,10.00,112,0,57.6%,7,6,0,53,76,113,72,64,189,7,1,0,0,29.8%,229,1.32,62.5%,25,31,5,3,436,39.3,29.00,-,24.4%,4.4%,15.6%,21.4%,37.2,29.8%,16,33,2
22,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),1qdreckuiubqc7yotymp8jggk,2025-12-21 17:30:00,4yg9ttzw0m51048doksv8uq5r,true,false,true,false,false,ELC,ELC,3budh3j9xivsid3ptm8ptpy4k,RAY,RAY,184,W 4-0,Eder Sarabia,20,141.00,30.0%,33.3%,21,20,0,43,41,48.0%,45.4%,52.6%,28,20,53,9,53,11.00,44,0,57.6%,9,9,0,83,140,134,129,62,274,8,4,0,0,43.1%,148,2.51,54.3%,18,15,2,0,182,35.8,27.00,-,18.2%,27.3%,13.6%,73.5%,20.7,43.1%,18,14,7
23,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),1kpzn7hqfuvbxrrrsh2c6mdxw,2025-12-13 15:15:00,4yg9ttzw0m51048doksv8uq5r,false,true,false,true,false,ELC,ELC,50x1m4u58lffhq6v6ga1hbxmy,MLL,MLL,181,L 1-3,Eder Sarabia,22,160.00,17.4%,26.1%,13,20,2,69,93,59.0%,54.0%,48.4%,25,25,59,4,59,7.00,74,0,48.9%,5,5,0,66,130,102,114,52,232,7,1,0,0,26.2%,142,0.34,64.5%,31,28,0,2,313,32.7,19.00,-,15.4%,11.5%,11.5%,18.3%,33.6,26.2%,9,6,0
24,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),1fu4ltpxdb9j94v6s2kbx1puc,2025-12-07 13:00:00,4yg9ttzw0m51048doksv8uq5r,true,false,true,false,false,ELC,ELC,7h7eg7q7dbwvzww78h9d5eh0h,GIR,GIR,2893,W 3-0,Eder Sarabia,17,184.00,33.3%,37.0%,15,12,6,58,61,58.0%,55.9%,52.6%,27,13,64,6,64,6.00,52,1,58.4%,10,3,1,94,135,109,76,74,244,4,1,0,2,28.5%,155,2.03,60.4%,29,19,2,1,415,37.4,8.00,-,25.0%,4.2%,20.8%,78.1%,32.4,28.5%,11,13,2
25,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),1eq00zu9dngz36evkyw20uw44,2025-11-28 20:00:00,4yg9ttzw0m51048doksv8uq5r,false,true,false,true,false,ELC,ELC,1n1j0wsl763lq7ee1k0c11c02,GET,GET,1450,L 0-1,Eder Sarabia,19,138.00,33.3%,41.7%,13,27,3,54,67,58.0%,72.1%,56.8%,37,20,74,5,74,8.00,66,0,56.8%,5,5,0,71,124,73,99,27,197,8,0,0,0,31.1%,165,0.51,60.0%,33,19,3,0,313,29.2,9.00,-,4.3%,13.0%,13.0%,20.6%,27.4,31.1%,9,17,0
26,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),18ojlro5jtdeu8nv72repur6c,2025-11-23 20:00:00,4yg9ttzw0m51048doksv8uq5r,true,false,false,false,true,ELC,ELC,3kq9cckrnlogidldtdie2fkbl,RMA,RMA,186,D 2-2,Eder Sarabia,35,211.00,31.0%,41.4%,10,21,7,50,68,43.2%,56.4%,51.5%,27,11,58,6,58,11.00,72,0,48.2%,8,8,1,122,179,99,93,63,278,12,2,0,0,32.7%,155,1.44,56.9%,29,23,0,3,349,33.3,20.00,-,26.9%,15.4%,19.2%,43.7%,22.5,32.7%,15,14,2
27,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),15au35re7u5b9ru4hoko7f3f8,2025-11-07 20:00:00,4yg9ttzw0m51048doksv8uq5r,true,false,false,false,true,ELC,ELC,63f5h8t5e9qm1fqmvfkb23ghh,RSO,RSO,188,D 1-1,Eder Sarabia,26,225.00,30.8%,38.5%,22,22,3,65,61,66.7%,58.3%,45.9%,42,27,81,7,81,10.00,106,1,55.7%,6,3,0,73,130,116,111,62,246,8,1,0,0,32.5%,188,0.93,55.4%,31,20,5,2,370,34.1,23.00,-,6.7%,23.3%,10.0%,60.0%,25.5,32.5%,12,17,1
28,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),113wccwt50kebz0thqf0fxkpg,2025-11-02 16:30:00,4yg9ttzw0m51048doksv8uq5r,false,true,false,true,false,ELC,ELC,agh9ifb2mw3ivjusgedj7c3fe,BAR,BAR,178,L 1-3,Eder Sarabia,34,155.00,34.3%,37.1%,17,28,7,52,50,52.2%,49.5%,56.5%,65,21,98,17,98,8.00,40,1,49.6%,3,7,0,67,130,145,123,85,275,7,0,1,0,34.9%,152,0.66,46.6%,23,17,2,1,276,32.8,26.00,-,4.2%,12.5%,4.2%,5.2%,22.5,34.9%,9,12,1
29,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),zkqu9lm76sa6ypjcluvnr578,2025-10-25 14:15:00,4yg9ttzw0m51048doksv8uq5r,false,true,false,true,false,ELC,ELC,c8llrezkm3b3op4afrou6b487,ESP,ESP,177,L 0-1,Eder Sarabia,20,181.00,30.8%,50.0%,17,23,2,61,82,67.3%,68.3%,56.5%,29,19,66,7,66,9.00,74,0,56.8%,9,4,0,63,114,98,98,51,212,8,0,0,0,28.8%,172,1.02,55.6%,33,18,2,2,408,34.6,22.00,-,15.4%,15.4%,34.6%,18.8%,32.5,28.8%,13,19,2
30,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),vgz6kc0y9dz9ecnnqulzb578,2025-10-19 12:00:00,4yg9ttzw0m51048doksv8uq5r,true,false,false,false,true,ELC,ELC,3czravw89omgc9o4s0w3l1bg5,ATH,ATH,174,D 0-0,Eder Sarabia,14,177.00,43.3%,50.0%,22,22,3,47,76,65.7%,70.0%,61.1%,37,8,57,4,57,10.00,48,0,46.4%,4,7,0,51,93,110,89,63,203,9,0,0,0,33.2%,198,1.08,55.4%,29,16,5,2,405,34.9,18.00,-,31.6%,10.5%,21.1%,50.9%,36.4,33.2%,15,24,0
31,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),pftv5ujrolgrr85ijlnj728k,2025-10-05 12:00:00,4yg9ttzw0m51048doksv8uq5r,false,true,false,true,false,ELC,ELC,4dtdjgnpdq9uw4sdutti0vaar,ALA,ALA,173,L 1-3,Jon Lopez,47,143.00,32.1%,42.9%,12,15,4,39,49,48.0%,58.5%,55.5%,45,17,72,3,72,5.00,68,0,49.0%,6,5,0,96,171,111,121,65,282,10,1,0,0,33.4%,154,0.42,58.6%,30,17,3,1,303,35.5,17.00,-,16.7%,11.1%,0.0%,16.0%,27.2,33.4%,6,10,2
32,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),opadvx9ieaoaai2n08r4sqok,2025-09-28 14:15:00,4yg9ttzw0m51048doksv8uq5r,true,false,true,false,false,ELC,ELC,6f27yvbqcngegwsg2ozxxdj4,CEL,CEL,176,W 2-1,Jon Lopez,11,212.00,39.3%,53.6%,13,24,3,38,62,66.9%,55.6%,47.8%,33,25,68,5,68,11.00,70,1,51.0%,4,4,0,53,100,124,103,68,224,4,2,0,0,28.6%,164,3.58,54.2%,20,23,3,4,414,33.0,21.00,-,20.7%,17.2%,17.2%,62.4%,38.5,28.6%,17,25,7
33,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),lcqefumn96v640d0yzsv7xuc,2025-09-25 17:30:00,4yg9ttzw0m51048doksv8uq5r,false,true,false,false,true,ELC,ELC,2l0ldgiwsgb8d6y3z0sfgjzyj,OSA,OSA,450,D 1-1,Eder Sarabia,18,163.00,34.5%,48.3%,21,28,2,41,82,55.9%,63.3%,58.9%,58,18,87,5,87,9.00,75,1,50.8%,5,10,0,65,145,117,140,57,262,5,0,1,0,31.6%,186,0.80,56.4%,34,23,1,0,395,33.9,29.00,-,11.5%,23.1%,23.1%,9.5%,25.3,31.6%,12,12,3
34,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),faxb5rfdawpnwaoof1j1o3ro,2025-09-21 16:30:00,4yg9ttzw0m51048doksv8uq5r,true,false,true,false,false,ELC,ELC,clo928vcczjp0mczavs5o7p5k,OVI,OVI,187,W 1-0,Eder Sarabia,18,202.00,40.0%,48.0%,14,19,7,66,84,60.6%,60.0%,49.6%,48,21,75,5,75,10.00,76,1,63.4%,7,7,1,78,148,111,134,47,259,6,1,0,0,33.1%,199,1.55,55.9%,25,25,1,2,501,34.5,17.00,-,6.9%,10.3%,27.6%,82.6%,33.6,33.1%,15,15,1
