Rank,leagueId,leagueName,seasonId,seasonName,seasonNameLong,leagueNameLong,gameId,Date,teamId,Home,Away,Win,Loss,Draw,Team,abbrevName,opponentId,opponentToken,opponent,opponentTeamImageId,Result,Manager,TouchOpBox,Toques Tercio Rival P90,Recuperaciones entre 5 segundos %,Recuperaciones entre 10 segundos %,RcvryM3,RcvryD3,RcvryA3,ProgPass,ProgCarry,Poss% Campo Rival,Poss% Campo Defensivo,Poss% Campo Def (Equipo),LBPOwnHalf,LBPIntoA3,LBP Mid Line,LBP Def Line,LBP,KeyPassPer90,juego interior,HighTOEndGoal,HighPrsrPerOppTchD3,HighPrsrBWOppHfLft,HighPrsrBWOppHfRght,HighPrsrBWToShot10s,HighPrsrAppD3,HighPrsrAppOwnHalf,HighPrsrAppOppHalf,HighPrsrAppM3,HighPrsrAppA3,HighPrsrApp,GoalKick,GolCarrilCentral,GolBanIZQ,GolBanDER,FwdPass%,FwdPass,ExpG,Duelos ganados ctl,Duelos Def,ConduccProg,centros 3_4 izq,centros 3_4 der,CarryPass,AvgPossWidth,1v1/90,%TeamPropHighPrsr,% Attack through Left Flank,% Attack through Middle,% Attack through Right Flank,AvgWP,AvgPossTime,%PassFwd,ShtIncBl,Crosses,BgChnc
11,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),2vji7tw0khxdvfeo52geb0jkk,2026-03-15 17:30:00,6f27yvbqcngegwsg2ozxxdj4,false,true,false,false,true,CEL,CEL,ah8dala7suqqkj04n2l8xz4zd,BET,BET,185,D 1-1,Claudio Giráldez,29,127.00,14.8%,29.6%,15,18,1,41,62,39.6%,55.7%,61.4%,78,21,113,16,113,5.00,45,1,40.4%,2,6,0,90,141,109,108,52,250,8,1,0,0,30.8%,149,0.75,60.4%,22,16,0,0,311,31.7,19.00,-,14.3%,14.3%,9.5%,38.1%,24.6,30.8%,7,9,2
12,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),2r0l3iazgy14lquy2273uny1g,2026-03-06 20:00:00,6f27yvbqcngegwsg2ozxxdj4,true,false,false,true,false,CEL,CEL,3kq9cckrnlogidldtdie2fkbl,RMA,RMA,186,L 1-2,Claudio Giráldez,19,99.00,16.7%,20.8%,11,26,2,36,47,24.1%,51.2%,66.9%,68,22,100,14,100,6.00,45,0,56.9%,4,6,0,140,248,112,152,68,360,5,1,0,0,29.9%,141,1.04,58.8%,17,12,0,1,296,32.0,11.00,-,23.5%,0.0%,23.5%,25.1%,21.4,29.9%,8,6,1
13,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),2lrcyrg6x6b1wz9q1xeyggkyc,2026-03-01 20:00:00,6f27yvbqcngegwsg2ozxxdj4,false,true,true,false,false,CEL,CEL,7h7eg7q7dbwvzww78h9d5eh0h,GIR,GIR,2893,W 2-1,Claudio Giráldez,37,139.00,12.5%,21.9%,17,24,3,54,46,38.9%,47.9%,54.6%,57,31,102,13,102,3.00,78,0,51.9%,2,12,0,135,214,138,115,102,352,5,1,0,1,26.1%,125,0.57,45.2%,17,20,1,0,250,33.7,18.00,-,8.7%,17.4%,4.3%,35.1%,27.8,26.1%,6,12,2
14,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),2l0hlraqbbo3sgfhtv0iaa49g,2026-02-22 17:30:00,6f27yvbqcngegwsg2ozxxdj4,true,false,true,false,false,CEL,CEL,50x1m4u58lffhq6v6ga1hbxmy,MLL,MLL,181,W 2-0,Claudio Giráldez,2,199.00,40.9%,45.5%,16,19,2,74,79,69.4%,44.6%,41.0%,38,38,107,16,107,13.00,86,0,46.0%,6,7,0,40,80,152,113,79,232,4,1,1,0,29.5%,154,2.51,60.0%,22,32,1,0,361,34.6,14.00,-,14.7%,20.6%,5.9%,53.1%,32.2,29.5%,20,14,6
15,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),2fc1kvignx7oybca1wqs2gsgk,2026-02-14 13:00:00,6f27yvbqcngegwsg2ozxxdj4,false,true,false,false,true,CEL,CEL,c8llrezkm3b3op4afrou6b487,ESP,ESP,177,D 2-2,Claudio Giráldez,21,169.00,29.2%,41.7%,17,19,2,77,93,60.4%,53.9%,50.3%,54,30,106,17,106,10.00,88,1,48.7%,9,3,0,56,118,118,121,59,236,8,2,0,0,27.2%,148,2.36,52.0%,21,32,4,0,405,34.9,16.00,-,13.8%,6.9%,10.3%,37.4%,29.4,27.2%,14,11,4
16,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),2a3fi3txct0dmxzfexhl3to2c,2026-02-06 20:00:00,6f27yvbqcngegwsg2ozxxdj4,true,false,false,true,false,CEL,CEL,2l0ldgiwsgb8d6y3z0sfgjzyj,OSA,OSA,450,L 1-2,Claudio Giráldez,26,175.00,30.4%,30.4%,13,17,5,59,78,51.8%,63.3%,50.9%,60,27,111,9,111,16.00,85,0,46.7%,4,7,0,86,142,106,92,70,248,5,1,0,0,24.7%,138,2.39,57.4%,21,23,3,1,425,34.4,21.00,-,6.3%,15.6%,15.6%,31.8%,44.8,24.7%,18,18,2
17,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),272epdgf25skn7iaizs21mzh0,2026-02-01 17:30:00,6f27yvbqcngegwsg2ozxxdj4,false,true,false,false,true,CEL,CEL,1n1j0wsl763lq7ee1k0c11c02,GET,GET,1450,D 0-0,Claudio Giráldez,12,129.00,42.9%,67.9%,15,16,2,56,78,59.1%,63.2%,56.0%,47,23,89,12,89,4.00,57,0,50.9%,4,4,0,54,110,88,98,46,198,9,0,0,0,28.8%,156,0.18,50.9%,23,33,1,0,353,31.6,21.00,-,12.0%,12.0%,8.0%,17.0%,28.7,28.8%,5,10,0
18,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),25yd18qv80e97mjmlmv5vc4r8,2026-01-25 17:30:00,6f27yvbqcngegwsg2ozxxdj4,false,true,false,true,false,CEL,CEL,63f5h8t5e9qm1fqmvfkb23ghh,RSO,RSO,188,L 1-3,Claudio Giráldez,15,321.00,32.3%,38.7%,14,21,5,98,106,73.3%,50.7%,36.4%,27,30,100,11,100,15.00,195,0,52.2%,4,6,0,60,107,118,81,84,225,10,1,0,0,30.2%,188,1.60,59.5%,26,37,2,1,436,34.3,22.00,-,2.2%,17.4%,10.9%,14.1%,37.4,30.2%,17,26,2
19,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),21fk37khnhcggf2uk9kxgl638,2026-01-18 17:30:00,6f27yvbqcngegwsg2ozxxdj4,true,false,true,false,false,CEL,CEL,3budh3j9xivsid3ptm8ptpy4k,RAY,RAY,184,W 3-0,Claudio Giráldez,21,112.00,11.1%,22.2%,12,20,2,41,69,41.1%,54.1%,63.5%,50,19,83,18,83,6.00,40,0,53.8%,5,11,0,84,150,129,126,69,279,7,2,0,1,28.2%,126,1.90,57.7%,26,25,0,1,334,32.1,20.00,-,21.7%,8.7%,21.7%,69.0%,32.8,28.2%,11,7,3
20,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),1w0ngrj3bf0ruv81ra4w2muj8,2026-01-12 20:00:00,6f27yvbqcngegwsg2ozxxdj4,false,true,true,false,false,CEL,CEL,10eyb18v5puw4ez03ocaug09m,SEV,SEV,179,W 1-0,Claudio Giráldez,22,81.00,13.3%,23.3%,13,16,3,25,57,31.3%,48.2%,66.9%,51,15,75,12,75,6.00,35,1,44.9%,3,6,0,75,141,109,113,62,250,9,1,0,0,34.2%,115,1.63,51.9%,15,20,0,0,193,35.0,19.00,-,26.3%,26.3%,10.5%,26.2%,20.4,34.2%,9,2,2
21,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),1u5e5gvy0cadt3stkrffvi8es,2026-01-03 13:00:00,6f27yvbqcngegwsg2ozxxdj4,true,false,true,false,false,CEL,CEL,ba5e91hjacvma2sjvixn00pjo,VAL,VAL,191,W 4-1,Claudio Giráldez,30,98.00,23.1%,34.6%,19,15,3,41,37,42.5%,39.3%,53.9%,45,26,78,14,78,6.00,43,1,58.2%,6,6,0,110,187,157,156,78,344,5,3,1,0,31.2%,123,2.70,50.0%,22,10,0,0,294,36.5,17.00,-,28.6%,19.0%,9.5%,64.5%,24.0,31.2%,12,7,5
22,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),1ovhxl8n5vxmkrovkcg8q8ufo,2025-12-20 13:00:00,6f27yvbqcngegwsg2ozxxdj4,false,true,false,false,true,CEL,CEL,clo928vcczjp0mczavs5o7p5k,OVI,OVI,187,D 0-0,Claudio Giráldez,24,88.00,27.6%,27.6%,15,18,2,29,50,36.6%,50.3%,65.6%,58,16,88,6,88,5.00,30,0,51.9%,9,5,0,96,164,108,116,60,272,7,0,0,0,30.9%,123,0.66,52.6%,24,14,1,1,250,34.3,13.00,-,26.7%,26.7%,13.3%,22.2%,22.9,30.9%,6,8,1
23,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),1jz2ik6i4oz41zqr2od8yiwb8,2025-12-14 15:15:00,6f27yvbqcngegwsg2ozxxdj4,true,false,true,false,false,CEL,CEL,3czravw89omgc9o4s0w3l1bg5,ATH,ATH,174,W 2-0,Claudio Giráldez,21,76.00,20.0%,28.0%,19,27,3,29,33,35.5%,60.3%,70.6%,82,24,110,18,110,3.00,29,1,55.7%,8,9,0,98,171,112,130,55,283,10,1,0,1,31.6%,160,1.35,58.1%,27,14,0,2,380,34.3,16.00,-,15.8%,15.8%,21.1%,64.2%,17.7,31.6%,5,3,5
24,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),1gy4rm1nw9jppuagj17r91l3o,2025-12-07 20:00:00,6f27yvbqcngegwsg2ozxxdj4,false,true,true,false,false,CEL,CEL,3kq9cckrnlogidldtdie2fkbl,RMA,RMA,186,W 2-0,Claudio Giráldez,43,81.00,19.4%,19.4%,13,19,2,33,59,30.8%,54.9%,65.3%,60,14,87,21,87,5.00,52,0,46.3%,3,6,0,137,191,91,103,42,282,14,2,0,0,29.8%,133,1.55,50.9%,23,15,0,0,307,33.8,13.00,-,6.3%,25.0%,6.3%,39.8%,21.7,29.8%,7,2,2
25,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),1fgucgxqx7rp34edgxippj6s4,2025-11-30 17:30:00,6f27yvbqcngegwsg2ozxxdj4,true,false,false,true,false,CEL,CEL,c8llrezkm3b3op4afrou6b487,ESP,ESP,177,L 0-1,Claudio Giráldez,10,134.00,37.5%,43.8%,16,18,3,62,93,65.2%,56.5%,56.9%,46,30,88,9,88,7.00,61,0,48.0%,4,3,0,47,92,130,104,71,222,5,0,0,0,24.7%,137,0.63,50.0%,27,26,3,1,436,37.5,14.00,-,14.3%,7.1%,0.0%,40.4%,30.3,24.7%,11,17,1
26,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),1bpdzkqykdmb75z4uarby311w,2025-11-22 13:00:00,6f27yvbqcngegwsg2ozxxdj4,false,true,true,false,false,CEL,CEL,4dtdjgnpdq9uw4sdutti0vaar,ALA,ALA,173,W 1-0,Claudio Giráldez,13,130.00,26.5%,29.4%,25,17,1,41,49,44.0%,51.4%,60.9%,58,23,93,14,93,6.00,60,0,49.3%,8,4,0,73,187,142,181,75,329,11,1,0,0,30.7%,153,1.37,54.4%,42,16,2,0,320,34.5,17.00,-,32.0%,4.0%,20.0%,52.0%,24.5,30.7%,7,6,2
27,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),16t0fdut4ky4b4es7i0trovtg,2025-11-09 20:00:00,6f27yvbqcngegwsg2ozxxdj4,true,false,false,true,false,CEL,CEL,agh9ifb2mw3ivjusgedj7c3fe,BAR,BAR,178,L 2-4,Claudio Giráldez,37,118.00,17.2%,24.1%,8,28,5,35,32,27.8%,51.5%,63.3%,64,24,90,14,90,2.00,49,0,46.3%,4,6,0,144,220,125,117,84,345,3,2,0,0,27.3%,123,0.58,55.4%,28,3,1,0,286,36.1,17.00,-,12.5%,12.5%,25.0%,14.2%,20.7,27.3%,5,7,1
28,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),12zi2fz6nuyhye00alaymbms4,2025-11-02 12:00:00,6f27yvbqcngegwsg2ozxxdj4,false,true,true,false,false,CEL,CEL,4grc9qgcvusllap8h5j6gc5h5,LEV,LEV,855,W 2-1,Claudio Giráldez,14,235.00,32.5%,42.5%,25,15,3,72,88,73.5%,53.8%,42.1%,37,30,98,22,98,16.00,108,0,47.6%,6,6,1,39,90,125,93,83,215,8,2,0,0,27.9%,170,2.00,54.2%,30,32,2,2,461,35.9,20.00,-,10.5%,5.3%,7.9%,53.5%,28.1,27.9%,20,17,1
29,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),z7hbnyt9xc1j8x9pacy6jmdw,2025-10-26 17:30:00,6f27yvbqcngegwsg2ozxxdj4,false,true,true,false,false,CEL,CEL,2l0ldgiwsgb8d6y3z0sfgjzyj,OSA,OSA,450,W 3-2,Claudio Giráldez,43,84.00,10.5%,31.6%,14,25,1,20,39,24.2%,50.5%,71.8%,28,9,40,5,40,6.00,30,0,50.2%,3,3,0,133,205,110,138,44,315,11,3,0,0,31.9%,114,1.71,47.8%,32,12,1,1,257,38.0,19.00,-,21.4%,14.3%,0.0%,21.5%,18.7,31.9%,11,5,2
30,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),ub49wftchgk7szozxswbslck,2025-10-19 14:15:00,6f27yvbqcngegwsg2ozxxdj4,true,false,false,false,true,CEL,CEL,63f5h8t5e9qm1fqmvfkb23ghh,RSO,RSO,188,D 1-1,Claudio Giráldez,32,51.00,18.5%,25.9%,9,18,0,14,28,22.9%,58.1%,77.3%,40,5,47,5,47,2.00,11,0,46.8%,7,6,0,104,180,103,125,54,283,11,1,0,0,35.8%,136,1.00,66.2%,30,5,0,1,238,36.9,14.00,-,54.5%,18.2%,9.1%,61.1%,22.3,35.8%,4,3,2
31,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),qys0flp8cpyb6p1fsjh7d1xw,2025-10-05 19:00:00,6f27yvbqcngegwsg2ozxxdj4,true,false,false,false,true,CEL,CEL,4ku8o6uf87yd8iecdalipo6wd,ATM,ATM,175,D 1-1,Claudio Giráldez,17,354.00,40.0%,45.7%,16,18,8,92,100,70.2%,44.8%,32.7%,22,22,76,8,76,15.00,191,0,50.0%,6,9,2,69,133,153,129,88,286,5,1,0,0,24.0%,174,1.92,54.3%,28,36,1,3,584,34.3,18.00,-,5.3%,15.8%,5.3%,27.3%,32.0,24.0%,18,22,3
32,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),opadvx9ieaoaai2n08r4sqok,2025-09-28 14:15:00,6f27yvbqcngegwsg2ozxxdj4,false,true,false,true,false,CEL,CEL,4yg9ttzw0m51048doksv8uq5r,ELC,ELC,954,L 1-2,Claudio Giráldez,36,104.00,26.5%,29.4%,12,16,3,34,52,33.1%,44.4%,60.8%,23,10,35,3,35,7.00,40,1,50.0%,4,7,0,106,173,139,130,76,312,6,1,0,0,33.8%,121,0.77,50.9%,29,10,1,1,236,34.8,18.00,-,11.1%,22.2%,22.2%,13.0%,21.4,33.8%,8,10,2
33,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),gtd7x0ncbf0phimiwpbxso44,2025-09-21 12:00:00,6f27yvbqcngegwsg2ozxxdj4,false,true,false,false,true,CEL,CEL,3budh3j9xivsid3ptm8ptpy4k,RAY,RAY,184,D 1-1,Claudio Giráldez,23,125.00,16.2%,27.0%,18,19,2,45,44,34.3%,48.0%,62.4%,37,9,56,9,56,8.00,29,0,47.6%,9,2,0,99,168,127,122,74,295,13,1,0,0,36.5%,135,0.91,56.1%,23,18,2,1,246,30.0,16.00,-,26.1%,13.0%,17.4%,28.4%,16.8,36.5%,9,18,3
34,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),bn4f12euztq92l1rq86faj2s,2025-09-14 12:00:00,6f27yvbqcngegwsg2ozxxdj4,true,false,false,false,true,CEL,CEL,7h7eg7q7dbwvzww78h9d5eh0h,GIR,GIR,2893,D 1-1,Claudio Giráldez,29,259.00,34.4%,50.0%,18,18,5,80,82,71.9%,48.9%,42.8%,39,28,92,11,92,16.00,141,1,54.5%,2,12,0,61,103,180,104,118,283,4,1,0,0,26.7%,168,2.50,51.4%,21,18,4,0,383,32.7,9.00,-,10.0%,15.0%,7.5%,19.3%,28.7,26.7%,21,27,2
