Rank,leagueId,leagueName,seasonId,seasonName,seasonNameLong,leagueNameLong,gameId,Date,teamId,Home,Away,Win,Loss,Draw,Team,abbrevName,opponentId,opponentToken,opponent,opponentTeamImageId,Result,Manager,TouchOpBox,Toques Tercio Rival P90,Recuperaciones entre 5 segundos %,Recuperaciones entre 10 segundos %,RcvryM3,RcvryD3,RcvryA3,ProgPass,ProgCarry,Poss% Campo Rival,Poss% Campo Defensivo,Poss% Campo Def (Equipo),LBPOwnHalf,LBPIntoA3,LBP Mid Line,LBP Def Line,LBP,KeyPassPer90,juego interior,HighTOEndGoal,HighPrsrPerOppTchD3,HighPrsrBWOppHfLft,HighPrsrBWOppHfRght,HighPrsrBWToShot10s,HighPrsrAppD3,HighPrsrAppOwnHalf,HighPrsrAppOppHalf,HighPrsrAppM3,HighPrsrAppA3,HighPrsrApp,GoalKick,GolCarrilCentral,GolBanIZQ,GolBanDER,FwdPass%,FwdPass,ExpG,Duelos ganados ctl,Duelos Def,ConduccProg,centros 3_4 izq,centros 3_4 der,CarryPass,AvgPossWidth,1v1/90,%TeamPropHighPrsr,% Attack through Left Flank,% Attack through Middle,% Attack through Right Flank,AvgWP,AvgPossTime,%PassFwd,ShtIncBl,Crosses,BgChnc
11,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),2vwyt47ub9v6e27mu6ddaxhqs,2026-03-14 17:30:00,ba5e91hjacvma2sjvixn00pjo,false,true,false,true,false,VAL,VAL,clo928vcczjp0mczavs5o7p5k,OVI,OVI,187,L 0-1,Carlos Corberán,14,189.00,34.3%,45.7%,18,15,4,60,48,59.0%,58.6%,50.6%,37,17,69,4,69,8.00,64,0,56.2%,5,8,0,77,133,117,97,76,250,7,0,0,0,28.1%,143,0.61,52.6%,29,15,4,2,346,28.2,24.00,-,13.3%,3.3%,26.7%,10.7%,28.4,28.1%,13,24,0
12,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),2rswicw0gb42ehlbg8gcvyjh0,2026-03-08 21:00:00,ba5e91hjacvma2sjvixn00pjo,true,false,true,false,false,VAL,VAL,4dtdjgnpdq9uw4sdutti0vaar,ALA,ALA,173,W 3-2,Carlos Corberán,22,281.00,22.7%,36.4%,14,27,8,77,92,67.3%,52.8%,38.7%,26,27,73,9,73,14.00,98,0,52.1%,4,7,0,73,132,141,118,82,273,5,3,0,0,26.7%,147,2.79,50.8%,26,33,2,5,343,36.1,37.00,-,15.9%,6.8%,11.4%,26.8%,32.5,26.7%,19,34,4
13,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),2mieos6z7lqo2pb9bsl6j0xsk,2026-03-01 15:15:00,ba5e91hjacvma2sjvixn00pjo,true,false,true,false,false,VAL,VAL,2l0ldgiwsgb8d6y3z0sfgjzyj,OSA,OSA,450,W 1-0,Carlos Corberán,22,125.00,33.3%,36.1%,20,22,6,36,46,47.2%,47.9%,58.1%,35,15,50,4,50,10.00,34,0,50.0%,8,6,0,69,120,121,96,76,241,8,1,0,0,38.4%,142,1.56,53.3%,36,12,2,1,277,33.0,16.00,-,13.0%,8.7%,30.4%,62.0%,23.5,38.4%,14,21,1
14,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),2ieudkqygyu0aa32xvmgllc7o,2026-02-22 20:00:00,ba5e91hjacvma2sjvixn00pjo,false,true,false,true,false,VAL,VAL,74mcjsm72vr3l9pw2i4qfjchj,VIL,VIL,449,L 1-2,Carlos Corberán,22,176.00,38.2%,44.1%,16,17,5,63,70,56.1%,57.3%,51.4%,21,18,50,7,50,5.00,63,0,58.8%,3,3,0,87,144,103,96,64,247,7,1,0,0,32.0%,157,1.55,54.2%,25,22,2,1,393,41.3,13.00,-,29.2%,4.2%,8.3%,11.9%,30.2,32.0%,8,14,3
15,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),2ggfagcn46v6b5rbqpgdj7das,2026-02-15 17:30:00,ba5e91hjacvma2sjvixn00pjo,false,true,true,false,false,VAL,VAL,4grc9qgcvusllap8h5j6gc5h5,LEV,LEV,855,W 2-0,Carlos Corberán,22,72.00,23.5%,41.2%,23,14,0,35,42,41.4%,57.9%,72.8%,42,11,57,5,57,3.00,14,1,53.2%,5,4,0,67,118,97,97,51,215,8,2,0,0,31.7%,140,0.61,53.6%,34,15,0,1,216,29.6,8.00,-,17.6%,11.8%,17.6%,44.7%,23.5,31.7%,5,11,1
16,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),2bl3hdm49yj3nhnvngy8p6qs4,2026-02-08 20:00:00,ba5e91hjacvma2sjvixn00pjo,true,false,false,true,false,VAL,VAL,3kq9cckrnlogidldtdie2fkbl,RMA,RMA,186,L 0-2,Carlos Corberán,20,120.00,25.9%,33.3%,12,19,3,34,57,34.0%,49.1%,55.8%,23,7,35,4,35,6.00,32,0,48.1%,9,8,0,102,176,98,116,56,274,6,0,0,0,31.5%,113,0.35,64.7%,23,18,0,2,272,31.4,11.00,-,16.7%,5.6%,33.3%,20.6%,28.8,31.5%,7,21,0
17,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),28lvz9j35a3we5r2jy9lff7dg,2026-02-01 15:15:00,ba5e91hjacvma2sjvixn00pjo,false,true,false,true,false,VAL,VAL,ah8dala7suqqkj04n2l8xz4zd,BET,BET,185,L 1-2,Carlos Corberán,21,125.00,25.0%,29.2%,15,20,1,36,50,36.6%,55.6%,63.0%,32,13,45,6,45,9.00,29,1,48.7%,6,6,0,94,152,95,108,45,247,7,1,0,0,34.1%,138,1.90,49.2%,25,16,1,1,262,31.2,23.00,-,18.2%,18.2%,9.1%,22.8%,26.0,34.1%,15,18,2
18,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),22x7y5lc2ynqrwdkh5kl64a38,2026-01-24 15:15:00,ba5e91hjacvma2sjvixn00pjo,true,false,true,false,false,VAL,VAL,c8llrezkm3b3op4afrou6b487,ESP,ESP,177,W 3-2,Carlos Corberán,27,108.00,46.2%,46.2%,25,21,3,36,49,41.5%,51.2%,61.1%,28,12,39,2,39,5.00,34,0,50.7%,9,5,0,77,147,105,110,65,252,14,3,0,0,37.9%,140,2.35,56.3%,36,22,0,0,179,34.0,21.00,-,42.1%,15.8%,0.0%,56.3%,19.6,37.9%,10,11,2
19,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),1yshj5s9yj440ar0xld31xxqs,2026-01-18 13:00:00,ba5e91hjacvma2sjvixn00pjo,false,true,true,false,false,VAL,VAL,1n1j0wsl763lq7ee1k0c11c02,GET,GET,1450,W 1-0,Carlos Corberán,31,118.00,29.0%,32.3%,14,22,3,25,34,38.6%,51.6%,62.2%,31,10,45,7,45,4.00,37,0,60.8%,3,3,0,104,162,95,110,43,257,10,1,0,0,39.7%,121,0.88,53.7%,42,10,0,1,169,32.8,14.00,-,17.6%,23.5%,17.6%,25.7%,22.1,39.7%,7,8,1
20,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),1wdy4ggbun88lgjv5mhlw53pw,2026-01-10 20:00:00,ba5e91hjacvma2sjvixn00pjo,true,false,false,false,true,VAL,VAL,4yg9ttzw0m51048doksv8uq5r,ELC,ELC,954,D 1-1,Carlos Corberán,16,150.00,22.7%,40.9%,26,15,6,34,47,45.3%,33.9%,47.9%,23,13,36,1,36,11.00,53,0,51.5%,4,3,0,69,129,173,122,111,302,1,1,0,0,34.7%,108,1.94,53.4%,27,19,6,1,237,33.2,23.00,-,14.3%,28.6%,14.3%,26.6%,25.2,34.7%,16,22,2
21,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),1u5e5gvy0cadt3stkrffvi8es,2026-01-03 13:00:00,ba5e91hjacvma2sjvixn00pjo,false,true,false,true,false,VAL,VAL,6f27yvbqcngegwsg2ozxxdj4,CEL,CEL,176,L 1-4,Carlos Corberán,25,189.00,37.5%,41.7%,22,17,4,58,63,57.5%,60.7%,53.4%,66,27,111,19,111,13.00,38,1,41.8%,3,6,0,41,112,95,121,45,207,8,1,0,0,27.7%,159,1.94,56.8%,14,25,1,1,364,36.1,22.00,-,30.8%,3.8%,3.8%,15.2%,33.2,27.7%,16,25,2
22,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),1p93rklxg8b0b4dymsqjlcbh0,2025-12-19 20:00:00,ba5e91hjacvma2sjvixn00pjo,true,false,false,false,true,VAL,VAL,50x1m4u58lffhq6v6ga1hbxmy,MLL,MLL,181,D 1-1,Carlos Corberán,14,280.00,41.7%,47.2%,19,17,4,95,75,82.8%,58.0%,39.4%,19,28,57,6,57,12.00,90,0,51.7%,8,8,0,31,66,134,78,91,200,2,1,0,0,30.1%,171,1.28,59.0%,25,29,3,3,399,31.9,15.00,-,10.3%,7.7%,20.5%,41.8%,35.7,30.1%,17,40,4
23,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),1mlai6ycmblrejdaxysomfw2c,2025-12-13 13:00:00,ba5e91hjacvma2sjvixn00pjo,false,true,false,true,false,VAL,VAL,4ku8o6uf87yd8iecdalipo6wd,ATM,ATM,175,L 1-2,Carlos Corberán,22,163.00,32.4%,47.1%,22,18,3,54,52,53.5%,54.2%,52.0%,35,15,68,1,68,9.00,46,1,48.7%,7,5,0,76,143,132,119,80,275,7,1,0,0,31.6%,163,1.17,52.2%,24,9,4,1,306,36.7,25.00,-,37.9%,3.4%,6.9%,13.8%,26.9,31.6%,13,24,2
24,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),1ifuis5x6296qke087rpwo5jo,2025-12-07 15:15:00,ba5e91hjacvma2sjvixn00pjo,true,false,false,false,true,VAL,VAL,10eyb18v5puw4ez03ocaug09m,SEV,SEV,179,D 1-1,Carlos Corberán,7,135.00,40.6%,43.8%,23,20,2,49,62,55.2%,44.8%,54.1%,32,16,55,8,55,4.00,34,0,52.6%,4,9,1,40,104,155,137,82,259,4,1,0,0,38.4%,157,1.19,53.1%,24,16,2,2,282,33.1,24.00,-,10.7%,14.3%,17.9%,22.1%,20.7,38.4%,11,19,2
25,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),1ctejm87t066zop4ert2zb4es,2025-12-01 20:00:00,ba5e91hjacvma2sjvixn00pjo,false,true,false,false,true,VAL,VAL,3budh3j9xivsid3ptm8ptpy4k,RAY,RAY,184,D 1-1,Carlos Corberán,16,164.00,21.9%,37.5%,17,13,5,46,43,48.9%,40.6%,51.0%,19,14,38,8,38,8.00,42,0,40.3%,8,11,1,64,109,126,99,72,235,9,1,0,0,33.7%,118,0.58,58.7%,24,22,2,2,205,32.4,16.00,-,32.1%,0.0%,21.4%,10.6%,28.9,33.7%,10,25,1
26,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),1ayj7qyruvkyprfzr6plov4t0,2025-11-21 20:00:00,ba5e91hjacvma2sjvixn00pjo,true,false,true,false,false,VAL,VAL,4grc9qgcvusllap8h5j6gc5h5,LEV,LEV,855,W 1-0,Carlos Corberán,16,182.00,30.0%,43.3%,18,14,6,63,61,64.0%,55.1%,48.8%,31,29,76,4,76,4.00,56,0,59.8%,5,6,0,61,114,121,94,80,235,6,1,0,0,30.3%,159,1.49,48.6%,33,15,4,5,343,32.4,15.00,-,19.4%,9.7%,22.6%,56.3%,31.7,30.3%,14,30,3
27,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),176p8ms7mmtnsyiwqb87aavx0,2025-11-09 17:30:00,ba5e91hjacvma2sjvixn00pjo,true,false,false,false,true,VAL,VAL,ah8dala7suqqkj04n2l8xz4zd,BET,BET,185,D 1-1,Carlos Corberán,25,158.00,18.2%,27.3%,19,25,3,53,63,38.1%,48.8%,54.6%,29,19,47,4,47,11.00,45,0,49.5%,2,5,0,93,182,100,132,57,282,6,1,0,0,30.5%,128,1.94,52.2%,17,23,2,2,256,30.9,26.00,-,12.5%,21.9%,15.6%,27.2%,25.9,30.5%,17,18,3
28,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),1288ajju0cadnuxxhvkal1mok,2025-11-01 20:00:00,ba5e91hjacvma2sjvixn00pjo,false,true,false,true,false,VAL,VAL,3kq9cckrnlogidldtdie2fkbl,RMA,RMA,186,L 0-4,Carlos Corberán,60,96.00,12.0%,16.0%,8,28,2,27,44,21.8%,54.6%,68.3%,33,7,42,6,42,3.00,27,0,48.7%,5,4,0,175,258,79,118,44,337,8,0,0,0,28.6%,109,0.50,62.3%,29,15,2,1,268,28.7,21.00,-,5.9%,0.0%,35.3%,5.1%,23.6,28.6%,4,10,1
29,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),xpp766lmrig4xeolfmmtehp0,2025-10-25 19:00:00,ba5e91hjacvma2sjvixn00pjo,true,false,false,true,false,VAL,VAL,74mcjsm72vr3l9pw2i4qfjchj,VIL,VIL,449,L 0-2,Carlos Corberán,35,155.00,24.4%,31.7%,20,19,9,62,80,62.9%,52.3%,53.1%,25,17,49,1,49,6.00,44,0,52.9%,6,6,0,64,106,157,118,81,263,6,0,0,0,25.4%,137,0.80,69.2%,27,24,0,3,366,33.4,20.00,-,7.7%,23.1%,11.5%,21.1%,32.2,25.4%,15,24,0
30,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),t6q5ftwcnm8os0cb3stk1kic,2025-10-20 19:00:00,ba5e91hjacvma2sjvixn00pjo,false,true,false,false,true,VAL,VAL,4dtdjgnpdq9uw4sdutti0vaar,ALA,ALA,173,D 0-0,Carlos Corberán,32,74.00,16.7%,29.2%,9,15,1,28,26,26.7%,47.0%,68.4%,29,9,35,0,35,3.00,36,0,53.2%,7,6,0,108,214,110,178,38,324,11,0,0,0,42.1%,130,0.44,50.6%,44,10,2,0,147,31.5,7.00,-,18.8%,12.5%,37.5%,18.3%,18.5,42.1%,5,5,1
31,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),q89ix5d2x25rptwlhkq27j10,2025-10-04 14:15:00,ba5e91hjacvma2sjvixn00pjo,false,true,false,true,false,VAL,VAL,7h7eg7q7dbwvzww78h9d5eh0h,GIR,GIR,2893,L 1-2,Carlos Corberán,10,175.00,31.3%,50.0%,12,22,6,45,52,59.5%,50.7%,49.8%,27,11,51,4,51,8.00,68,0,54.3%,7,7,0,50,91,146,102,85,237,4,1,0,0,31.9%,147,1.14,48.8%,17,16,1,3,302,34.8,14.00,-,12.0%,12.0%,12.0%,10.0%,29.9,31.9%,19,18,3
32,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),lqdgf26mjssi4yz9o00xco44,2025-09-30 18:00:00,ba5e91hjacvma2sjvixn00pjo,true,false,false,true,false,VAL,VAL,clo928vcczjp0mczavs5o7p5k,OVI,OVI,187,L 1-2,Carlos Corberán,23,179.00,26.7%,40.0%,22,21,3,70,84,61.7%,52.7%,52.7%,35,13,76,7,76,10.00,63,0,51.4%,6,3,0,56,101,132,99,78,233,4,1,0,0,31.1%,168,1.51,55.3%,18,20,2,1,439,30.7,23.00,-,13.8%,10.3%,27.6%,66.5%,32.4,31.1%,16,21,3
33,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),j23bvmu4uuofecr7aaeurtw4,2025-09-23 17:00:00,ba5e91hjacvma2sjvixn00pjo,false,true,false,false,true,VAL,VAL,c8llrezkm3b3op4afrou6b487,ESP,ESP,177,D 2-2,Carlos Corberán,39,88.00,31.3%,37.5%,16,15,2,31,31,36.8%,49.4%,65.7%,41,10,56,4,56,2.00,30,0,59.6%,11,14,0,121,175,117,116,55,292,9,2,0,0,40.4%,149,0.84,57.5%,56,13,1,0,173,31.9,16.00,-,12.5%,37.5%,6.3%,62.5%,20.1,40.4%,5,10,2
34,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),g1dat3xp3jfi5wvyc0njidxw,2025-09-20 19:00:00,ba5e91hjacvma2sjvixn00pjo,true,false,true,false,false,VAL,VAL,3czravw89omgc9o4s0w3l1bg5,ATH,ATH,174,W 2-0,Carlos Corberán,25,123.00,19.2%,26.9%,15,25,3,39,54,34.1%,53.3%,62.4%,35,10,51,5,51,7.00,36,0,55.4%,4,6,0,97,181,115,141,58,296,6,2,0,0,33.6%,127,1.88,58.5%,32,28,1,2,265,32.8,21.00,-,17.4%,8.7%,13.0%,43.1%,20.1,33.6%,13,16,4
