Rank,leagueId,leagueName,seasonId,seasonName,seasonNameLong,leagueNameLong,gameId,Date,teamId,Home,Away,Win,Loss,Draw,Team,abbrevName,opponentId,opponentToken,opponent,opponentTeamImageId,Result,Manager,TouchOpBox,Toques Tercio Rival P90,Recuperaciones entre 5 segundos %,Recuperaciones entre 10 segundos %,RcvryM3,RcvryD3,RcvryA3,ProgPass,ProgCarry,Poss% Campo Rival,Poss% Campo Defensivo,Poss% Campo Def (Equipo),LBPOwnHalf,LBPIntoA3,LBP Mid Line,LBP Def Line,LBP,KeyPassPer90,juego interior,HighTOEndGoal,HighPrsrPerOppTchD3,HighPrsrBWOppHfLft,HighPrsrBWOppHfRght,HighPrsrBWToShot10s,HighPrsrAppD3,HighPrsrAppOwnHalf,HighPrsrAppOppHalf,HighPrsrAppM3,HighPrsrAppA3,HighPrsrApp,GoalKick,GolCarrilCentral,GolBanIZQ,GolBanDER,FwdPass%,FwdPass,ExpG,Duelos ganados ctl,Duelos Def,ConduccProg,centros 3_4 izq,centros 3_4 der,CarryPass,AvgPossWidth,1v1/90,%TeamPropHighPrsr,% Attack through Left Flank,% Attack through Middle,% Attack through Right Flank,AvgWP,AvgPossTime,%PassFwd,ShtIncBl,Crosses,BgChnc
11,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),2toal4qg8ohxn3hh50m9lrac4,2026-03-16 20:00:00,3budh3j9xivsid3ptm8ptpy4k,true,false,false,false,true,RAY,RAY,4grc9qgcvusllap8h5j6gc5h5,LEV,LEV,855,D 1-1,Iñigo Pérez,26,166.00,30.6%,44.4%,16,23,7,42,47,59.7%,55.3%,54.0%,30,10,50,5,50,14.00,28,0,54.8%,5,5,0,63,121,133,105,86,254,9,1,0,0,36.5%,150,1.88,49.1%,29,17,5,6,287,35.7,19.00,-,26.1%,0.0%,26.1%,22.1%,20.6,36.5%,18,29,4
12,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),2pwdpb63byqohajaokb5793pw,2026-03-08 18:30:00,3budh3j9xivsid3ptm8ptpy4k,false,true,false,false,true,RAY,RAY,10eyb18v5puw4ez03ocaug09m,SEV,SEV,179,D 1-1,Iñigo Pérez,15,96.00,34.3%,40.0%,11,18,2,37,72,53.7%,60.8%,62.7%,21,9,36,2,36,5.00,27,0,59.1%,8,2,0,78,116,109,88,59,225,5,0,1,0,33.4%,132,0.35,45.2%,49,21,5,2,249,34.8,15.00,-,42.9%,9.5%,9.5%,16.5%,25.9,33.4%,9,13,0
13,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),2byg0dchhk26dnihjtq1wa0pg,2026-03-04 18:00:00,3budh3j9xivsid3ptm8ptpy4k,true,false,true,false,false,RAY,RAY,clo928vcczjp0mczavs5o7p5k,OVI,OVI,187,W 3-0,Iñigo Pérez,14,165.00,25.8%,35.5%,26,23,4,52,51,54.5%,50.2%,52.6%,39,7,52,3,52,13.00,31,0,59.4%,4,7,0,63,123,117,113,64,240,10,2,1,0,34.1%,134,2.51,67.2%,38,25,2,2,252,32.5,17.00,-,26.1%,17.4%,17.4%,74.0%,23.1,34.1%,19,16,4
14,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),2osbe65qugeqj4btj6y4t4pas,2026-02-28 13:00:00,3budh3j9xivsid3ptm8ptpy4k,true,false,false,false,true,RAY,RAY,3czravw89omgc9o4s0w3l1bg5,ATH,ATH,174,D 1-1,Iñigo Pérez,18,111.00,28.9%,37.8%,18,25,4,24,37,42.7%,53.5%,63.2%,22,11,41,10,41,11.00,9,0,57.6%,3,12,0,76,126,111,100,61,237,8,1,0,0,44.7%,138,1.44,64.9%,48,17,1,4,152,36.3,16.00,-,40.0%,0.0%,40.0%,39.2%,15.9,44.7%,15,18,3
15,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),2kn874mea28rs8m0s333xmp78,2026-02-21 15:15:00,3budh3j9xivsid3ptm8ptpy4k,false,true,false,false,true,RAY,RAY,ah8dala7suqqkj04n2l8xz4zd,BET,BET,185,D 1-1,Iñigo Pérez,19,147.00,26.5%,47.1%,21,20,2,43,69,51.8%,54.1%,53.2%,27,7,39,1,39,8.00,39,0,53.6%,6,5,0,89,146,123,105,75,269,9,1,0,0,31.2%,145,0.88,66.7%,21,14,2,3,295,35.1,27.00,-,27.8%,5.6%,11.1%,16.3%,38.8,31.2%,12,18,2
16,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),2e85uzw4i0hdq9tlf0m02mo7o,2026-02-15 15:15:00,3budh3j9xivsid3ptm8ptpy4k,true,false,true,false,false,RAY,RAY,4ku8o6uf87yd8iecdalipo6wd,ATM,ATM,175,W 3-0,Iñigo Pérez,33,120.00,40.0%,48.0%,17,30,5,23,66,35.8%,44.6%,60.2%,24,9,38,4,38,5.00,27,1,50.0%,7,3,0,79,152,145,139,79,297,5,3,0,0,37.9%,134,1.61,53.7%,23,19,2,0,253,32.3,14.00,-,20.0%,10.0%,30.0%,75.3%,22.5,37.9%,13,11,6
17,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),27t0dyh53751craqajb3o62hg,2026-02-01 13:00:00,3budh3j9xivsid3ptm8ptpy4k,false,true,false,true,false,RAY,RAY,3kq9cckrnlogidldtdie2fkbl,RMA,RMA,186,L 1-2,Iñigo Pérez,54,140.00,18.2%,18.2%,17,25,3,48,63,35.5%,50.7%,62.4%,35,8,50,4,50,8.00,36,1,51.4%,5,6,0,132,196,117,110,71,313,12,1,0,0,28.2%,125,1.03,48.5%,31,21,2,0,332,31.3,9.00,-,15.4%,7.7%,19.2%,12.8%,21.7,28.2%,11,12,2
18,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),23ph16hry56w3gdhgy3s5pafo,2026-01-24 13:00:00,3budh3j9xivsid3ptm8ptpy4k,true,false,false,true,false,RAY,RAY,2l0ldgiwsgb8d6y3z0sfgjzyj,OSA,OSA,450,L 1-3,Iñigo Pérez,29,146.00,48.5%,48.5%,16,22,3,58,75,62.0%,67.8%,57.0%,35,19,53,5,53,7.00,39,0,56.3%,4,6,0,67,123,96,98,54,219,13,1,0,0,37.5%,171,0.69,67.5%,46,20,6,5,292,33.1,16.00,-,17.2%,6.9%,27.6%,28.0%,21.8,37.5%,11,24,2
19,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),21fk37khnhcggf2uk9kxgl638,2026-01-18 17:30:00,3budh3j9xivsid3ptm8ptpy4k,false,true,false,true,false,RAY,RAY,6f27yvbqcngegwsg2ozxxdj4,CEL,CEL,176,L 0-3,Iñigo Pérez,22,156.00,20.7%,24.1%,14,19,4,45,54,58.9%,45.9%,51.3%,43,31,85,10,85,7.00,53,0,54.5%,5,4,2,61,116,146,107,94,262,3,0,0,0,29.3%,133,1.11,57.4%,22,22,4,9,270,35.4,16.00,-,18.2%,4.5%,13.6%,14.2%,27.2,29.3%,14,27,1
20,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),1x4ja8gant6mmc4sm9odbjcpg,2026-01-11 13:00:00,3budh3j9xivsid3ptm8ptpy4k,true,false,true,false,false,RAY,RAY,50x1m4u58lffhq6v6ga1hbxmy,MLL,MLL,181,W 2-1,Iñigo Pérez,10,122.00,35.1%,48.6%,18,19,0,35,42,55.6%,51.5%,58.3%,38,11,49,5,49,8.00,24,0,52.0%,5,11,0,53,96,123,100,66,219,9,2,0,0,39.4%,146,2.37,66.1%,39,15,5,1,252,29.3,13.00,-,19.0%,14.3%,28.6%,78.3%,24.6,39.4%,14,19,2
21,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),1sm9e25y9tbcyvop5fmwgz8k4,2026-01-02 20:00:00,3budh3j9xivsid3ptm8ptpy4k,true,false,false,false,true,RAY,RAY,1n1j0wsl763lq7ee1k0c11c02,GET,GET,1450,D 1-1,Iñigo Pérez,12,109.00,44.4%,47.2%,16,20,1,60,46,51.1%,64.1%,62.3%,40,20,54,2,54,9.00,19,0,53.4%,9,2,0,71,136,110,125,50,246,10,0,0,1,36.3%,165,0.96,47.3%,41,10,2,3,237,30.6,17.00,-,10.0%,3.3%,10.0%,66.3%,16.6,36.3%,13,10,0
22,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),1qdreckuiubqc7yotymp8jggk,2025-12-21 17:30:00,3budh3j9xivsid3ptm8ptpy4k,false,true,false,true,false,RAY,RAY,4yg9ttzw0m51048doksv8uq5r,ELC,ELC,954,L 0-4,Iñigo Pérez,25,144.00,25.0%,37.5%,25,15,4,35,59,52.0%,54.6%,55.4%,46,13,67,6,67,14.00,45,0,64.5%,9,4,0,91,145,134,107,81,279,7,0,0,0,34.2%,137,0.95,52.2%,33,18,1,2,297,34.0,7.00,-,23.5%,17.6%,8.8%,9.8%,21.3,34.2%,18,16,3
23,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),1kcl2n7fay0ptltdwj2k47tp0,2025-12-15 20:00:00,3budh3j9xivsid3ptm8ptpy4k,true,false,false,false,true,RAY,RAY,ah8dala7suqqkj04n2l8xz4zd,BET,BET,185,D 0-0,Iñigo Pérez,14,197.00,29.6%,37.0%,26,18,4,58,68,61.8%,55.1%,51.0%,39,13,67,5,67,11.00,38,0,52.4%,7,6,1,54,94,141,91,90,235,9,0,0,0,36.9%,160,1.86,62.2%,24,17,5,3,308,31.1,12.00,-,25.0%,2.8%,19.4%,41.6%,26.4,36.9%,23,29,4
24,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),1g7ev92a4xzvmnte18e1h7thw,2025-12-07 17:30:00,3budh3j9xivsid3ptm8ptpy4k,false,true,false,true,false,RAY,RAY,c8llrezkm3b3op4afrou6b487,ESP,ESP,177,L 0-1,Iñigo Pérez,18,125.00,42.9%,42.9%,15,14,3,27,62,60.8%,64.4%,60.6%,36,8,50,2,50,4.00,31,0,44.2%,4,7,0,50,79,99,73,55,178,7,0,0,0,33.0%,141,0.25,47.0%,20,17,2,1,347,34.2,17.00,-,24.0%,4.0%,12.0%,14.8%,28.4,33.0%,6,20,0
25,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),1ctejm87t066zop4ert2zb4es,2025-12-01 20:00:00,3budh3j9xivsid3ptm8ptpy4k,true,false,false,false,true,RAY,RAY,ba5e91hjacvma2sjvixn00pjo,VAL,VAL,191,D 1-1,Iñigo Pérez,18,159.00,22.2%,22.2%,21,24,3,46,59,51.1%,59.4%,54.2%,32,21,57,2,57,13.00,24,0,48.2%,6,5,0,79,130,107,88,70,237,6,1,0,0,31.7%,140,1.57,60.5%,22,22,8,3,334,36.4,10.00,-,30.8%,0.0%,11.5%,53.0%,30.0,31.7%,19,31,3
26,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),19ubgm1lxlw64hrajkv1cc5ck,2025-11-23 13:00:00,3budh3j9xivsid3ptm8ptpy4k,false,true,false,false,true,RAY,RAY,clo928vcczjp0mczavs5o7p5k,OVI,OVI,187,D 0-0,Iñigo Pérez,19,194.00,25.0%,37.5%,16,18,0,57,88,64.4%,57.5%,51.3%,24,12,44,3,44,6.00,77,0,53.5%,4,1,0,61,96,115,81,69,211,5,0,0,0,27.4%,141,1.74,56.5%,19,26,2,3,420,33.9,21.00,-,9.4%,9.4%,15.6%,26.2%,35.4,27.4%,12,20,2
27,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),16234pc0mx6bpyeqhj4i81p90,2025-11-09 15:15:00,3budh3j9xivsid3ptm8ptpy4k,true,false,false,false,true,RAY,RAY,3kq9cckrnlogidldtdie2fkbl,RMA,RMA,186,D 0-0,Iñigo Pérez,42,143.00,37.0%,40.7%,16,21,2,38,67,42.0%,48.7%,59.1%,27,12,39,10,39,10.00,26,0,51.5%,4,5,0,102,166,110,127,47,276,9,0,0,0,35.6%,131,1.21,42.9%,36,24,2,0,198,34.1,17.00,-,19.4%,9.7%,32.3%,29.1%,22.5,35.6%,13,23,2
28,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),13qwzalezgy8gxih0ube0ap78,2025-11-01 13:00:00,3budh3j9xivsid3ptm8ptpy4k,false,true,false,true,false,RAY,RAY,74mcjsm72vr3l9pw2i4qfjchj,VIL,VIL,449,L 0-4,Iñigo Pérez,36,148.00,32.3%,45.2%,21,18,7,59,66,56.1%,49.5%,53.6%,24,11,48,3,48,11.00,43,0,48.3%,6,11,1,57,109,152,116,88,261,8,0,0,0,30.3%,139,0.97,50.0%,18,19,1,2,275,31.4,16.00,-,11.1%,11.1%,18.5%,11.7%,27.2,30.3%,13,19,1
29,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),y38fh1awgi9yuxppo1n61ous,2025-10-26 20:00:00,3budh3j9xivsid3ptm8ptpy4k,true,false,true,false,false,RAY,RAY,4dtdjgnpdq9uw4sdutti0vaar,ALA,ALA,173,W 1-0,Iñigo Pérez,20,190.00,26.5%,58.8%,24,29,3,42,61,52.0%,55.3%,55.9%,26,13,46,4,46,11.00,33,0,49.7%,4,14,0,73,129,131,117,70,260,11,1,0,0,36.3%,152,1.18,52.3%,34,17,3,2,319,30.1,37.00,-,22.6%,6.5%,25.8%,40.0%,21.6,36.3%,15,23,2
30,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),v3lhpsc6pb8pl9l3mu0evqj8,2025-10-19 16:30:00,3budh3j9xivsid3ptm8ptpy4k,false,true,true,false,false,RAY,RAY,4grc9qgcvusllap8h5j6gc5h5,LEV,LEV,855,W 3-0,Iñigo Pérez,41,85.00,22.7%,22.7%,9,23,1,22,33,32.2%,57.1%,71.9%,37,15,51,6,51,7.00,14,0,48.9%,12,3,0,110,186,106,131,51,292,7,3,0,0,36.4%,133,1.55,46.8%,36,11,1,1,255,39.0,15.00,-,33.3%,20.0%,6.7%,80.8%,21.3,36.4%,10,12,5
31,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),stfu1ncpwokjdp38odv9rb4k,2025-10-05 16:30:00,3budh3j9xivsid3ptm8ptpy4k,false,true,true,false,false,RAY,RAY,63f5h8t5e9qm1fqmvfkb23ghh,RSO,RSO,188,W 1-0,Iñigo Pérez,23,80.00,19.4%,19.4%,23,14,2,29,37,42.5%,53.1%,69.2%,35,5,45,7,45,5.00,17,0,51.5%,3,10,0,70,124,155,134,75,279,10,1,0,0,33.3%,138,0.80,47.1%,25,13,1,1,193,36.4,9.00,-,37.5%,0.0%,31.3%,32.5%,20.3,33.3%,7,11,3
32,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),nl5iakd17ewjayh3ah21iolw,2025-09-28 12:00:00,3budh3j9xivsid3ptm8ptpy4k,true,false,false,true,false,RAY,RAY,10eyb18v5puw4ez03ocaug09m,SEV,SEV,179,L 0-1,Iñigo Pérez,15,168.00,35.9%,43.6%,22,26,4,64,48,65.2%,62.1%,57.1%,33,23,62,6,62,13.00,40,0,51.7%,9,8,1,46,89,133,96,80,222,6,0,0,0,36.6%,178,1.89,59.6%,24,16,2,5,289,33.4,21.00,-,28.1%,3.1%,25.0%,42.8%,24.9,36.6%,18,34,2
33,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),ioo3djrnoe5kcc2n7mypzbis,2025-09-24 19:30:00,3budh3j9xivsid3ptm8ptpy4k,false,true,false,true,false,RAY,RAY,4ku8o6uf87yd8iecdalipo6wd,ATM,ATM,175,L 2-3,Iñigo Pérez,46,89.00,30.4%,34.8%,22,16,0,39,29,31.2%,46.8%,62.7%,35,8,49,10,49,3.00,14,0,54.8%,7,5,0,131,205,161,139,95,365,11,0,1,1,34.6%,128,1.60,54.1%,25,11,1,2,191,35.0,15.00,-,6.7%,6.7%,33.3%,12.6%,17.8,34.6%,9,17,3
34,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),gtd7x0ncbf0phimiwpbxso44,2025-09-21 12:00:00,3budh3j9xivsid3ptm8ptpy4k,true,false,false,false,true,RAY,RAY,6f27yvbqcngegwsg2ozxxdj4,CEL,CEL,176,D 1-1,Iñigo Pérez,21,208.00,36.8%,52.6%,28,26,4,58,64,65.7%,52.0%,48.8%,35,20,66,12,66,10.00,84,0,50.4%,9,6,0,63,110,139,101,85,249,6,1,0,0,33.0%,176,1.08,61.1%,19,19,7,5,410,36.1,12.00,-,24.2%,0.0%,18.2%,29.6%,24.4,33.0%,15,30,3
