Rank,leagueId,leagueName,seasonId,seasonName,seasonNameLong,leagueNameLong,gameId,Date,teamId,Home,Away,Win,Loss,Draw,Team,abbrevName,opponentId,opponentToken,opponent,opponentTeamImageId,Result,Manager,TouchOpBox,Toques Tercio Rival P90,Recuperaciones entre 5 segundos %,Recuperaciones entre 10 segundos %,RcvryM3,RcvryD3,RcvryA3,ProgPass,ProgCarry,Poss% Campo Rival,Poss% Campo Defensivo,Poss% Campo Def (Equipo),LBPOwnHalf,LBPIntoA3,LBP Mid Line,LBP Def Line,LBP,KeyPassPer90,juego interior,HighTOEndGoal,HighPrsrPerOppTchD3,HighPrsrBWOppHfLft,HighPrsrBWOppHfRght,HighPrsrBWToShot10s,HighPrsrAppD3,HighPrsrAppOwnHalf,HighPrsrAppOppHalf,HighPrsrAppM3,HighPrsrAppA3,HighPrsrApp,GoalKick,GolCarrilCentral,GolBanIZQ,GolBanDER,FwdPass%,FwdPass,ExpG,Duelos ganados ctl,Duelos Def,ConduccProg,centros 3_4 izq,centros 3_4 der,CarryPass,AvgPossWidth,1v1/90,%TeamPropHighPrsr,% Attack through Left Flank,% Attack through Middle,% Attack through Right Flank,AvgWP,AvgPossTime,%PassFwd,ShtIncBl,Crosses,BgChnc
25,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),1eaz7mdny12eiuyeysnycnw2c,2025-11-30 15:15:00,ah8dala7suqqkj04n2l8xz4zd,false,true,true,false,false,BET,BET,10eyb18v5puw4ez03ocaug09m,SEV,SEV,179,W 2-0,Manuel Pellegrini,17,108.00,25.8%,35.5%,14,25,5,21,36,33.3%,38.2%,59.8%,30,3,39,5,39,5.00,29,1,68.5%,11,3,1,111,174,99,105,57,273,7,1,1,0,51.6%,112,1.10,43.5%,43,16,2,1,128,36.2,18.00,-,41.2%,23.5%,23.5%,52.0%,18.2,51.6%,9,17,2
26,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),18b3vyjp3y356x49ce7z1qdxw,2025-11-23 15:15:00,ah8dala7suqqkj04n2l8xz4zd,true,false,false,false,true,BET,BET,7h7eg7q7dbwvzww78h9d5eh0h,GIR,GIR,2893,D 1-1,Manuel Pellegrini,17,213.00,36.1%,41.7%,22,21,8,65,80,63.9%,47.4%,50.2%,32,17,70,6,70,16.00,75,1,55.2%,8,7,0,74,125,187,121,117,312,3,1,0,0,32.5%,176,1.42,59.2%,26,22,2,5,396,33.4,19.00,-,20.0%,3.3%,26.7%,19.2%,23.3,32.5%,23,19,2
27,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),176p8ms7mmtnsyiwqb87aavx0,2025-11-09 17:30:00,ah8dala7suqqkj04n2l8xz4zd,false,true,false,false,true,BET,BET,ba5e91hjacvma2sjvixn00pjo,VAL,VAL,191,D 1-1,Manuel Pellegrini,25,188.00,34.3%,42.9%,16,22,5,54,80,61.9%,51.2%,45.1%,27,21,69,7,69,8.00,58,1,48.1%,10,6,0,76,141,132,121,76,273,6,1,0,0,30.2%,171,1.65,63.8%,26,28,1,0,368,36.7,13.00,-,24.1%,6.9%,17.2%,30.6%,30.6,30.2%,9,8,3
28,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),11hplskmrac4dwfmqv72f9nh0,2025-11-02 19:00:00,ah8dala7suqqkj04n2l8xz4zd,true,false,true,false,false,BET,BET,50x1m4u58lffhq6v6ga1hbxmy,MLL,MLL,181,W 3-0,Manuel Pellegrini,19,166.00,32.1%,32.1%,19,20,5,44,71,48.2%,55.4%,55.9%,40,11,61,5,61,10.00,47,1,44.9%,7,7,0,88,156,142,140,70,298,12,2,0,1,30.6%,169,2.36,45.3%,31,18,0,2,416,33.4,15.00,-,17.9%,10.7%,17.9%,85.9%,25.3,30.6%,15,7,5
29,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),ygjm4bbtl6jbrz9gsd661vys,2025-10-27 20:00:00,ah8dala7suqqkj04n2l8xz4zd,true,false,false,true,false,BET,BET,4ku8o6uf87yd8iecdalipo6wd,ATM,ATM,175,L 0-2,Manuel Pellegrini,23,322.00,34.9%,44.2%,16,22,9,61,98,73.1%,42.9%,39.1%,25,18,76,6,76,14.00,96,0,54.7%,10,8,0,52,108,174,121,109,282,5,0,0,0,31.2%,170,1.07,56.0%,30,31,5,3,446,33.3,29.00,-,15.0%,10.0%,27.5%,11.7%,25.7,31.2%,17,26,2
30,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),vue1zih02z58m1ihnz9pod90,2025-10-18 16:30:00,ah8dala7suqqkj04n2l8xz4zd,false,true,false,false,true,BET,BET,74mcjsm72vr3l9pw2i4qfjchj,VIL,VIL,449,D 2-2,Manuel Pellegrini,21,202.00,41.9%,41.9%,13,14,2,72,72,66.4%,54.8%,50.7%,23,20,68,13,68,10.00,54,0,43.3%,3,6,0,52,85,108,68,73,193,9,1,0,1,30.8%,173,1.18,50.0%,20,24,3,2,442,32.3,12.00,-,13.9%,2.8%,19.4%,18.5%,29.4,30.8%,16,28,0
31,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),rp9h3yrxylg9bwywpccje8lw,2025-10-05 16:30:00,ah8dala7suqqkj04n2l8xz4zd,false,true,true,false,false,BET,BET,c8llrezkm3b3op4afrou6b487,ESP,ESP,177,W 2-1,Manuel Pellegrini,23,153.00,17.9%,35.9%,16,19,8,40,52,50.3%,48.9%,53.5%,43,15,74,3,74,6.00,57,0,53.0%,6,6,0,96,159,136,128,71,295,13,1,1,0,37.7%,176,1.40,62.5%,42,16,3,3,326,34.2,12.00,-,3.6%,10.7%,32.1%,42.7%,22.9,37.7%,12,19,2
32,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),mulhl7s94em1faqw5y2499uc,2025-09-28 19:00:00,ah8dala7suqqkj04n2l8xz4zd,true,false,true,false,false,BET,BET,2l0ldgiwsgb8d6y3z0sfgjzyj,OSA,OSA,450,W 2-0,Manuel Pellegrini,25,142.00,31.3%,43.8%,27,21,5,44,49,55.5%,46.6%,53.3%,37,17,59,6,59,7.00,50,1,45.7%,12,11,0,59,134,172,170,77,306,10,2,0,0,33.5%,174,0.76,57.4%,30,13,1,2,337,33.0,10.00,-,44.8%,20.7%,17.2%,83.9%,22.0,33.5%,12,16,1
33,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),exqzwxpls360bd9qf89ggff8,2025-09-19 19:00:00,ah8dala7suqqkj04n2l8xz4zd,true,false,true,false,false,BET,BET,63f5h8t5e9qm1fqmvfkb23ghh,RSO,RSO,188,W 3-1,Manuel Pellegrini,22,158.00,38.5%,41.0%,25,23,5,42,57,45.8%,52.8%,59.2%,33,12,52,5,52,15.00,39,0,52.0%,10,10,0,79,152,117,132,58,269,5,3,0,0,35.0%,172,2.25,66.2%,40,22,1,0,374,37.7,32.00,-,26.7%,10.0%,16.7%,68.5%,18.6,35.0%,21,6,3
34,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),dh2jy2sqqln0u67dgau8p53o,2025-09-14 14:15:00,ah8dala7suqqkj04n2l8xz4zd,false,true,false,false,true,BET,BET,4grc9qgcvusllap8h5j6gc5h5,LEV,LEV,855,D 2-2,Manuel Pellegrini,18,247.00,38.2%,52.9%,18,18,5,68,101,74.2%,60.8%,46.2%,26,13,72,6,72,21.00,69,0,54.9%,7,10,1,56,97,132,83,90,229,8,1,1,0,31.4%,171,2.12,58.3%,36,27,2,4,425,34.8,24.00,-,15.4%,2.6%,17.9%,15.9%,33.6,31.4%,28,38,3
